subject,responses,word,same,version_with_order,item,Class,string,ambiguity_type,relatedness,version
eqwhovhjm2,"{""Q0"":1}",call,False,M1_a_M2_a,87,V,called,Polysemy,1,M1_a_M2_a
eqwhovhjm2,"{""Q0"":4}",perch,True,M1_b_M1_a,105,N,perch,Homonymy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":0}",lock,False,M1_b_M2_a,108,N,locks,Homonymy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",rock,False,M1_b_M2_b,113,N,rock,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",cast,True,M2_a_M2_b,85,V,cast,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":4}",run,True,M2_b_M2_a,83,V,ran,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":3}",clip,True,M2_b_M2_a,98,N,clip,Homonymy,3,M2_a_M2_b
eqwhovhjm2,"{""Q0"":4}",clog,True,M1_a_M1_b,76,V,clogged,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":4}",breakfast,True,M2_a_M2_b,2,N,breakfast,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":4}",page,True,M2_a_M2_b,110,N,page,Homonymy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":0}",pen,False,M1_b_M2_b,73,V,penned,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",movement,True,M1_a_M1_b,51,N,movement,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":3}",stall,True,M2_b_M2_a,79,V,stalled,Polysemy,3,M2_a_M2_b
eqwhovhjm2,"{""Q0"":1}",position,False,M1_b_M2_a,33,N,position,Polysemy,1,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",drill,False,M1_a_M2_b,65,N,drill,Homonymy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":4}",tape,True,M1_b_M1_a,54,N,tape,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":4}",message,True,M2_a_M2_b,15,N,message,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":0}",serve,False,M1_a_M2_a,92,V,served,Polysemy,0,M1_a_M2_a
eqwhovhjm2,"{""Q0"":0}",examination,False,M1_b_M2_a,9,N,examination,Polysemy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",foundation,False,M2_a_M1_b,47,N,foundation,Polysemy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":4}",intelligence,True,M1_a_M1_b,30,N,intelligence,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":2}",load,False,M2_a_M1_b,96,V,loaded,Polysemy,2,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",toast,False,M2_a_M1_a,72,V,toasted,Homonymy,0,M1_a_M2_a
eqwhovhjm2,"{""Q0"":4}",newspaper,False,M1_a_M2_a,16,N,newspaper,Polysemy,4,M1_a_M2_a
eqwhovhjm2,"{""Q0"":3}",scale,True,M1_a_M1_b,100,N,scale,Homonymy,3,M1_a_M1_b
eqwhovhjm2,"{""Q0"":4}",match,True,M1_a_M1_b,60,N,match,Homonymy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":2}",charm,False,M2_b_M1_a,40,N,charm,Polysemy,2,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",file,False,M2_b_M1_b,66,N,file,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":0}",home,True,M2_a_M2_b,11,N,home,Polysemy,0,M2_a_M2_b
eqwhovhjm2,"{""Q0"":0}",seal,False,M2_a_M1_b,62,N,seal,Homonymy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",dream,False,M2_b_M1_a,8,N,dream,Polysemy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",case,True,M1_a_M1_b,24,N,case,Homonymy,0,M1_a_M1_b
eqwhovhjm2,"{""Q0"":0}",date,False,M2_a_M1_b,45,N,date,Polysemy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",market,False,M1_b_M2_a,31,N,market,Polysemy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":0}",tip,False,M2_b_M1_b,111,N,tip,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",clear,True,M2_a_M2_b,95,V,cleared,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":0}",hail,False,M1_a_M2_b,90,V,hailed,Polysemy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",barrier,False,M2_b_M1_a,21,N,barrier,Polysemy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":1}",stake,False,M1_a_M2_a,77,V,staked,Polysemy,1,M1_a_M2_a
eqwhovhjm2,"{""Q0"":0}",cold,False,M1_a_M2_b,41,N,cold,Polysemy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",sage,False,M1_b_M2_a,70,N,sage,Homonymy,0,M1_b_M2_a
eqwhovhjm2,"{""Q0"":4}",act,True,M2_b_M2_a,19,N,act,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":2}",guard,False,M2_b_M1_a,10,N,guard,Polysemy,2,M1_a_M2_b
eqwhovhjm2,"{""Q0"":4}",block,True,M2_a_M2_b,38,N,block,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":3}",spill,False,M1_a_M2_a,84,V,spilled,Polysemy,3,M1_a_M2_a
eqwhovhjm2,"{""Q0"":0}",function,False,M2_a_M1_a,48,N,function,Polysemy,0,M1_a_M2_a
eqwhovhjm2,"{""Q0"":3}",check,False,M2_b_M1_a,93,V,checked,Polysemy,3,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",jam,False,M2_b_M1_b,99,N,jam,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",toll,True,M1_a_M1_b,103,N,toll,Homonymy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":0}",title,False,M2_b_M1_a,36,N,title,Polysemy,0,M1_a_M2_b
eqwhovhjm2,"{""Q0"":0}",bat,False,M1_b_M2_b,56,N,bat,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",orange,True,M1_b_M1_a,32,N,orange,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":4}",mold,True,M2_a_M2_b,59,N,mold,Homonymy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":4}",medicine,True,M2_b_M2_a,14,N,medicine,Polysemy,4,M2_a_M2_b
eqwhovhjm2,"{""Q0"":0}",pitcher,False,M2_b_M1_b,102,N,pitcher,Homonymy,0,M1_b_M2_b
eqwhovhjm2,"{""Q0"":4}",column,True,M1_a_M1_b,42,N,column,Polysemy,4,M1_a_M1_b
eqwhovhjm2,"{""Q0"":0}",passage,False,M2_a_M1_a,53,N,passage,Polysemy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":2}",dream,True,M2_a_M2_b,8,N,dream,Polysemy,2,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",course,False,M1_a_M2_a,44,N,course,Polysemy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":0}",stall,False,M2_b_M1_b,79,V,stalled,Polysemy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":4}",orange,True,M2_b_M2_a,32,N,orange,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",tip,True,M1_a_M1_b,111,N,tip,Homonymy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":1}",panel,False,M1_a_M2_b,52,N,panel,Polysemy,1,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",spill,True,M2_b_M2_a,84,V,spilled,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",seal,False,M1_b_M2_a,62,N,seal,Homonymy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",film,False,M2_b_M1_b,27,N,film,Polysemy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",passage,False,M1_b_M2_a,53,N,passage,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",cause,False,M1_b_M2_a,25,N,cause,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",cast,False,M2_b_M1_a,85,V,cast,Polysemy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":3}",cape,True,M2_a_M2_b,57,N,cape,Homonymy,3,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",fan,True,M2_b_M2_a,69,N,fan,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",title,False,M1_a_M2_a,36,N,title,Polysemy,4,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",guide,True,M2_a_M2_b,29,N,guide,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",dinner,True,M1_a_M1_b,7,N,dinner,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":2}",bail,False,M1_b_M2_a,112,V,bailed,Homonymy,2,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",jam,True,M2_b_M2_a,99,N,jam,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":3}",ground,False,M2_a_M1_a,28,N,ground,Polysemy,3,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",case,True,M2_a_M2_b,24,N,case,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",post,False,M1_b_M2_a,114,N,post,Homonymy,2,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",toast,False,M1_a_M2_b,72,V,toasted,Homonymy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",blood,True,M1_b_M1_a,23,N,blood,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",clear,True,M2_b_M2_a,95,V,cleared,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",barrier,True,M1_b_M1_a,21,N,barrier,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",class,False,M1_b_M2_b,4,N,class,Polysemy,4,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",term,False,M2_b_M1_a,35,N,term,Polysemy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":0}",degree,False,M1_a_M2_b,46,N,degrees,Polysemy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",appeal,True,M1_b_M1_a,37,N,appeal,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",foundation,True,M2_a_M2_b,47,N,foundation,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",track,False,M2_a_M1_a,55,N,tracks,Polysemy,2,M1_a_M2_a
wh649hxp2j,"{""Q0"":1}",match,False,M2_b_M1_b,60,N,match,Homonymy,1,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",mold,False,M2_a_M1_a,59,N,mold,Homonymy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":2}",serve,False,M1_a_M2_b,92,V,served,Polysemy,2,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",company,True,M2_a_M2_b,43,N,company,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",clog,True,M2_a_M2_b,76,V,clogged,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",load,True,M2_a_M2_b,96,V,loaded,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",sage,False,M2_b_M1_a,70,N,sage,Homonymy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":2}",lock,True,M2_a_M2_b,108,N,locks,Homonymy,2,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",toll,True,M2_a_M2_b,103,N,toll,Homonymy,2,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",stay,False,M1_b_M2_a,81,V,stayed,Polysemy,4,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",beam,True,M1_a_M1_b,22,N,beam,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":1}",port,False,M2_b_M1_b,68,N,port,Homonymy,1,M1_b_M2_b
wh649hxp2j,"{""Q0"":2}",bank,False,M2_b_M1_b,74,V,banked,Homonymy,2,M1_b_M2_b
wh649hxp2j,"{""Q0"":4}",message,True,M1_a_M1_b,15,N,message,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":2}",medicine,False,M2_b_M1_a,14,N,medicine,Polysemy,2,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",cell,True,M1_a_M1_b,58,N,cell,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":3}",breakfast,False,M1_a_M2_b,2,N,breakfast,Polysemy,3,M1_a_M2_b
wh649hxp2j,"{""Q0"":0}",draw,False,M1_a_M2_b,89,V,drew,Polysemy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",drain,True,M1_a_M1_b,88,V,drained,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",atmosphere,True,M1_b_M1_a,20,N,atmosphere,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":3}",break,False,M1_b_M2_a,91,V,broke,Polysemy,3,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",column,False,M2_b_M1_b,42,N,column,Polysemy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":4}",drill,True,M1_b_M1_a,65,N,drill,Homonymy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",newspaper,True,M2_b_M2_a,16,N,newspaper,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",pen,False,M1_a_M2_b,73,V,penned,Homonymy,2,M1_a_M2_b
wh649hxp2j,"{""Q0"":2}",mole,True,M2_a_M2_b,104,N,mole,Homonymy,2,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",sing,False,M1_a_M2_a,94,V,sang,Polysemy,4,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",act,False,M2_b_M1_b,19,N,act,Polysemy,4,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",bat,False,M1_a_M2_b,56,N,bat,Homonymy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",band,True,M2_b_M2_a,97,N,band,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",tap,True,M1_a_M1_b,107,V,tapped,Homonymy,2,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",position,True,M1_a_M1_b,33,N,position,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":0}",pupil,False,M2_b_M1_b,61,N,pupil,Homonymy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":3}",function,True,M1_b_M1_a,48,N,function,Polysemy,3,M1_a_M1_b
wh649hxp2j,"{""Q0"":0}",pitcher,False,M2_a_M1_b,102,N,pitcher,Homonymy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",lap,True,M2_a_M2_b,109,V,lapped,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",racket,False,M1_a_M2_b,71,N,racket,Homonymy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":0}",tick,False,M2_b_M1_a,63,N,tick,Homonymy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",examination,True,M2_b_M2_a,9,N,examination,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",home,False,M1_a_M2_a,11,N,home,Polysemy,2,M1_a_M2_a
wh649hxp2j,"{""Q0"":0}",block,False,M2_a_M1_b,38,N,block,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",run,False,M1_b_M2_a,83,V,ran,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",punch,True,M2_b_M2_a,106,N,punch,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",pick,False,M2_b_M1_a,78,V,picked,Polysemy,0,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",market,True,M1_a_M1_b,31,N,market,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",key,True,M1_a_M1_b,50,N,key,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":0}",rock,False,M2_a_M1_a,113,N,rock,Homonymy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":3}",contribution,False,M1_a_M2_a,5,N,contribution,Polysemy,3,M1_a_M2_a
wh649hxp2j,"{""Q0"":2}",design,False,M2_b_M1_a,6,N,design,Polysemy,2,M1_a_M2_b
wh649hxp2j,"{""Q0"":0}",cross,False,M2_a_M1_b,82,V,crossed,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",count,False,M2_b_M1_b,67,N,count,Homonymy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",date,False,M1_b_M2_b,45,N,date,Polysemy,0,M1_b_M2_b
wh649hxp2j,"{""Q0"":0}",file,False,M1_b_M2_a,66,N,file,Homonymy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",scale,True,M1_a_M1_b,100,N,scale,Homonymy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",hail,False,M1_b_M2_a,90,V,hailed,Polysemy,4,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",cold,True,M1_a_M1_b,41,N,cold,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",call,True,M2_b_M2_a,87,V,called,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",stake,False,M2_a_M1_a,77,V,staked,Polysemy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",book,False,M2_a_M1_b,1,N,book,Polysemy,4,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",palm,True,M2_b_M2_a,101,N,palm,Homonymy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":2}",perch,False,M2_b_M1_b,105,N,perch,Homonymy,2,M1_b_M2_b
wh649hxp2j,"{""Q0"":2}",intelligence,False,M2_b_M1_b,30,N,intelligence,Polysemy,2,M1_b_M2_b
wh649hxp2j,"{""Q0"":4}",movement,True,M2_b_M2_a,51,N,movement,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":1}",page,False,M1_a_M2_b,110,N,page,Homonymy,1,M1_a_M2_b
wh649hxp2j,"{""Q0"":1}",yard,False,M2_a_M1_b,64,N,yards,Homonymy,1,M1_b_M2_a
wh649hxp2j,"{""Q0"":4}",lamb,False,M2_b_M1_a,0,N,lamb,Polysemy,4,M1_a_M2_b
wh649hxp2j,"{""Q0"":3}",cone,False,M1_a_M2_b,26,N,cone,Polysemy,3,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",issue,True,M1_a_M1_b,49,N,issue,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",clip,True,M1_b_M1_a,98,N,clip,Homonymy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":3}",chicken,False,M1_a_M2_a,3,N,chicken,Polysemy,3,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",scene,True,M1_b_M1_a,34,N,scene,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":3}",poach,False,M1_a_M2_b,75,V,poached,Homonymy,3,M1_a_M2_b
wh649hxp2j,"{""Q0"":4}",lunch,True,M2_b_M2_a,12,N,lunch,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":4}",check,False,M2_a_M1_a,93,V,checked,Polysemy,4,M1_a_M2_a
wh649hxp2j,"{""Q0"":0}",charm,False,M1_b_M2_a,40,N,charm,Polysemy,0,M1_b_M2_a
wh649hxp2j,"{""Q0"":2}",guard,False,M1_b_M2_a,10,N,guard,Polysemy,2,M1_b_M2_a
wh649hxp2j,"{""Q0"":0}",board,False,M1_a_M2_a,39,N,board,Polysemy,0,M1_a_M2_a
wh649hxp2j,"{""Q0"":4}",tape,True,M1_a_M1_b,54,N,tape,Polysemy,4,M1_a_M1_b
wh649hxp2j,"{""Q0"":4}",push,True,M2_b_M2_a,86,V,pushed,Polysemy,4,M2_a_M2_b
wh649hxp2j,"{""Q0"":0}",fix,False,M1_b_M2_a,80,V,fixed,Polysemy,0,M1_b_M2_a
agfpoofpa3,"{""Q0"":2}",push,False,M2_b_M1_a,86,V,pushed,Polysemy,2,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",sage,True,M1_b_M1_a,70,N,sage,Homonymy,4,M1_a_M1_b
agfpoofpa3,"{""Q0"":4}",market,False,M2_a_M1_a,31,N,market,Polysemy,4,M1_a_M2_a
agfpoofpa3,"{""Q0"":1}",charm,False,M1_b_M2_b,40,N,charm,Polysemy,1,M1_b_M2_b
agfpoofpa3,"{""Q0"":1}",pick,False,M1_a_M2_b,78,V,picked,Polysemy,1,M1_a_M2_b
agfpoofpa3,"{""Q0"":0}",page,False,M2_b_M1_b,110,N,page,Homonymy,0,M1_b_M2_b
agfpoofpa3,"{""Q0"":0}",seal,False,M1_a_M2_b,62,N,seal,Homonymy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",message,True,M2_b_M2_a,15,N,message,Polysemy,4,M2_a_M2_b
agfpoofpa3,"{""Q0"":1}",foundation,True,M1_b_M1_a,47,N,foundation,Polysemy,1,M1_a_M1_b
agfpoofpa3,"{""Q0"":4}",check,False,M1_a_M2_b,93,V,checked,Polysemy,4,M1_a_M2_b
agfpoofpa3,"{""Q0"":0}",tip,False,M1_b_M2_b,111,N,tip,Homonymy,0,M1_b_M2_b
agfpoofpa3,"{""Q0"":1}",perch,False,M1_b_M2_b,105,N,perch,Homonymy,1,M1_b_M2_b
agfpoofpa3,"{""Q0"":2}",key,True,M2_a_M2_b,50,N,key,Polysemy,2,M2_a_M2_b
agfpoofpa3,"{""Q0"":0}",tap,False,M2_a_M1_a,107,V,tapped,Homonymy,0,M1_a_M2_a
agfpoofpa3,"{""Q0"":0}",racket,False,M2_b_M1_a,71,N,racket,Homonymy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":0}",count,False,M2_a_M1_b,67,N,count,Homonymy,0,M1_b_M2_a
agfpoofpa3,"{""Q0"":4}",dinner,False,M1_a_M2_b,7,N,dinner,Polysemy,4,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",stay,False,M1_a_M2_a,81,V,stayed,Polysemy,4,M1_a_M2_a
agfpoofpa3,"{""Q0"":4}",bank,True,M2_a_M2_b,74,V,banked,Homonymy,4,M2_a_M2_b
agfpoofpa3,"{""Q0"":0}",cross,False,M1_b_M2_b,82,V,crossed,Polysemy,0,M1_b_M2_b
agfpoofpa3,"{""Q0"":3}",call,False,M1_a_M2_a,87,V,called,Polysemy,3,M1_a_M2_a
agfpoofpa3,"{""Q0"":0}",toast,False,M1_b_M2_a,72,V,toasted,Homonymy,0,M1_b_M2_a
agfpoofpa3,"{""Q0"":3}",cause,False,M2_b_M1_a,25,N,cause,Polysemy,3,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",breakfast,True,M2_b_M2_a,2,N,breakfast,Polysemy,4,M2_a_M2_b
agfpoofpa3,"{""Q0"":4}",break,True,M1_b_M1_a,91,V,broke,Polysemy,4,M1_a_M1_b
agfpoofpa3,"{""Q0"":3}",punch,True,M2_b_M2_a,106,N,punch,Homonymy,3,M2_a_M2_b
agfpoofpa3,"{""Q0"":1}",post,False,M2_a_M1_b,114,N,post,Homonymy,1,M1_b_M2_a
agfpoofpa3,"{""Q0"":1}",port,False,M2_a_M1_b,68,N,port,Homonymy,1,M1_b_M2_a
agfpoofpa3,"{""Q0"":3}",atmosphere,False,M1_b_M2_b,20,N,atmosphere,Polysemy,3,M1_b_M2_b
agfpoofpa3,"{""Q0"":2}",stake,True,M2_a_M2_b,77,V,staked,Polysemy,2,M2_a_M2_b
agfpoofpa3,"{""Q0"":4}",act,False,M2_b_M1_b,19,N,act,Polysemy,4,M1_b_M2_b
agfpoofpa3,"{""Q0"":1}",mold,False,M1_a_M2_a,59,N,mold,Homonymy,1,M1_a_M2_a
agfpoofpa3,"{""Q0"":2}",intelligence,False,M2_b_M1_a,30,N,intelligence,Polysemy,2,M1_a_M2_b
agfpoofpa3,"{""Q0"":3}",yard,False,M1_b_M2_a,64,N,yards,Homonymy,3,M1_b_M2_a
agfpoofpa3,"{""Q0"":2}",hail,False,M2_a_M1_b,90,V,hailed,Polysemy,2,M1_b_M2_a
agfpoofpa3,"{""Q0"":2}",course,False,M1_b_M2_a,44,N,course,Polysemy,2,M1_b_M2_a
agfpoofpa3,"{""Q0"":0}",pen,False,M2_b_M1_a,73,V,penned,Homonymy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":3}",barrier,True,M1_b_M1_a,21,N,barrier,Polysemy,3,M1_a_M1_b
agfpoofpa3,"{""Q0"":0}",jam,False,M1_a_M2_b,99,N,jam,Homonymy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",design,False,M1_b_M2_b,6,N,design,Polysemy,4,M1_b_M2_b
agfpoofpa3,"{""Q0"":4}",book,True,M1_b_M1_a,1,N,book,Polysemy,4,M1_a_M1_b
agfpoofpa3,"{""Q0"":4}",scene,False,M2_a_M1_a,34,N,scene,Polysemy,4,M1_a_M2_a
agfpoofpa3,"{""Q0"":2}",appeal,False,M2_a_M1_b,37,N,appeal,Polysemy,2,M1_b_M2_a
agfpoofpa3,"{""Q0"":0}",draw,False,M2_b_M1_a,89,V,drew,Polysemy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",sing,True,M2_a_M2_b,94,V,sang,Polysemy,4,M2_a_M2_b
agfpoofpa3,"{""Q0"":4}",tick,True,M1_b_M1_a,63,N,tick,Homonymy,4,M1_a_M1_b
agfpoofpa3,"{""Q0"":0}",scale,False,M1_b_M2_b,100,N,scale,Homonymy,0,M1_b_M2_b
agfpoofpa3,"{""Q0"":2}",company,False,M1_a_M2_b,43,N,company,Polysemy,2,M1_a_M2_b
agfpoofpa3,"{""Q0"":2}",load,False,M1_a_M2_a,96,V,loaded,Polysemy,2,M1_a_M2_a
agfpoofpa3,"{""Q0"":2}",guide,False,M1_b_M2_a,29,N,guide,Polysemy,2,M1_b_M2_a
agfpoofpa3,"{""Q0"":4}",serve,True,M1_b_M1_a,92,V,served,Polysemy,4,M1_a_M1_b
agfpoofpa3,"{""Q0"":2}",track,False,M1_b_M2_b,55,N,tracks,Polysemy,2,M1_b_M2_b
agfpoofpa3,"{""Q0"":0}",rock,False,M2_a_M1_a,113,N,rock,Homonymy,0,M1_a_M2_a
agfpoofpa3,"{""Q0"":0}",dream,False,M2_a_M1_a,8,N,dream,Polysemy,0,M1_a_M2_a
agfpoofpa3,"{""Q0"":0}",position,False,M2_a_M1_b,33,N,position,Polysemy,0,M1_b_M2_a
agfpoofpa3,"{""Q0"":4}",chicken,False,M2_b_M1_a,3,N,chicken,Polysemy,4,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",lap,True,M2_a_M2_b,109,V,lapped,Homonymy,4,M2_a_M2_b
agfpoofpa3,"{""Q0"":3}",cone,False,M1_a_M2_b,26,N,cone,Polysemy,3,M1_a_M2_b
agfpoofpa3,"{""Q0"":1}",match,False,M2_a_M1_b,60,N,match,Homonymy,1,M1_b_M2_a
agfpoofpa3,"{""Q0"":0}",cape,False,M1_b_M2_b,57,N,cape,Homonymy,0,M1_b_M2_b
agfpoofpa3,"{""Q0"":0}",bat,False,M2_b_M1_a,56,N,bat,Homonymy,0,M1_a_M2_b
agfpoofpa3,"{""Q0"":4}",cell,True,M1_b_M1_a,58,N,cell,Polysemy,4,M1_a_M1_b
